3660489,2022-01-01T00:09:35,27.37017,-89.92425,0.0,54.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T00:12:33,27.37023,-89.92427,0.0,54.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T00:18:35,27.37018,-89.92425,0.0,171.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T00:24:33,27.37022,-89.92427,0.0,171.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T00:33:33,27.37023,-89.92430,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T00:54:32,27.37025,-89.92427,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:06:33,27.37023,-89.92428,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:12:36,27.37023,-89.92432,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:18:33,27.37022,-89.92423,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:15:34,27.37023,-89.92428,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:42:35,27.37023,-89.92428,0.0,315.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:39:33,27.37027,-89.92433,0.0,315.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T01:51:34,27.37022,-89.92428,0.0,315.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T02:09:35,27.37017,-89.92425,0.0,330.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T02:42:34,27.37022,-89.92425,0.0,143.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T02:36:32,27.37020,-89.92423,0.0,143.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T02:39:35,27.37020,-89.92423,0.0,143.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T02:48:34,27.37023,-89.92428,0.0,168.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T03:21:33,27.37023,-89.92425,0.0,344.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T03:24:33,27.37023,-89.92427,0.0,344.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T03:36:32,27.37020,-89.92430,0.0,330.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T03:45:35,27.37020,-89.92425,0.0,251.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T03:51:36,27.37025,-89.92432,0.0,251.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:06:32,27.37027,-89.92427,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T03:57:34,27.37020,-89.92428,0.0,143.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:24:33,27.37023,-89.92435,0.0,305.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:21:33,27.37023,-89.92433,0.0,305.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:12:32,27.37018,-89.92425,0.0,350.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:18:34,27.37028,-89.92435,0.0,319.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:30:34,27.37022,-89.92427,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:33:33,27.37025,-89.92432,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T02:18:33,27.37027,-89.92427,0.0,141.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:39:33,27.37013,-89.92427,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:51:35,27.37025,-89.92430,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T04:54:32,27.37023,-89.92428,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T05:15:33,27.37017,-89.92428,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T05:06:35,27.37027,-89.92428,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T05:33:34,27.37020,-89.92432,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T05:21:35,27.37020,-89.92428,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T05:27:35,27.37020,-89.92432,0.0,139.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
3660489,2022-01-01T06:12:33,27.37022,-89.92430,0.0,22.0,0.0,NEPTUNE TLP,,WQGV318,90,5,,,,99,A
